Source	Target	Reaction Name	Mass
13656_0	C(O)=O	Amide Hydrolysis	46.005479304
13656_0	C(NC)#CN	Amide Hydrolysis	70.053098202
O	13657_0	Amide Hydrolysis	18.010564684
C(NC=O)#CNC	13657_0	Amide Hydrolysis	98.048012822
13657_0	C(O)=O	Amide Hydrolysis	46.005479304
13657_0	C(NC)#CN	Amide Hydrolysis	70.053098202
O	13658_0	Amide Hydrolysis	18.010564684
C1C=CN(C#1)C=O	13658_0	Amide Hydrolysis	93.021463721
13658_0	C(O)=O	Amide Hydrolysis	46.005479304
13658_0	C1C=CNC#1	Amide Hydrolysis	65.026549101
O	13659_0	Amide Hydrolysis	18.010564684
C(C=O)#CNC=O	13659_0	Amide Hydrolysis	97.016378341
13659_0	C(O)=O	Amide Hydrolysis	46.005479304
13659_0	C(N)#CC=O	Amide Hydrolysis	69.021463721
O	13660_0	Amide Hydrolysis	18.010564684
C(NC=C(C)C)=O	13660_0	Amide Hydrolysis	99.068413913
13660_0	C(O)=O	Amide Hydrolysis	46.005479304
13660_0	C(N)=C(C)C	Amide Hydrolysis	71.073499293
O	13661_0	Amide Hydrolysis	18.010564684
C(N1C=CC=C1)=O	13661_0	Amide Hydrolysis	95.037113785
13661_0	C(O)=O	Amide Hydrolysis	46.005479304
13661_0	C1NC=CC=1	Amide Hydrolysis	67.042199165
O	13662_0	Amide Hydrolysis	18.010564684
C1N(C=O)C=NC#1	13662_0	Amide Hydrolysis	94.016712694
13662_0	C(O)=O	Amide Hydrolysis	46.005479304
13662_0	C1NC=NC#1	Amide Hydrolysis	66.021798074
O	13663_0	Amide Hydrolysis	18.010564684
C#CC(C(N)=O)=C	13663_0	Amide Hydrolysis	95.037113785
13663_0	N	Amide Hydrolysis	17.026549101
13663_0	C#CC(C(O)=O)=C	Amide Hydrolysis	96.021129368
O	13664_0	Amide Hydrolysis	18.010564684
C#CC(C(N)=O)N	13664_0	Amide Hydrolysis	98.048012822
13664_0	N	Amide Hydrolysis	17.026549101
13664_0	C#CC(C(O)=O)N	Amide Hydrolysis	99.032028405
O	13666_0	Amide Hydrolysis	18.010564684
C(C=O)#CC(N)=O	13666_0	Amide Hydrolysis	97.016378341
13666_0	N	Amide Hydrolysis	17.026549101
13666_0	C(C=O)#CC(O)=O	Amide Hydrolysis	98.000393924
O	13667_0	Amide Hydrolysis	18.010564684
C(C(N)=O)(N)=O	13667_0	Amide Hydrolysis	88.027277378
13667_0	N	Amide Hydrolysis	17.026549101
13667_0	C(C(N)=O)(O)=O	Amide Hydrolysis	89.011292961
C#N	13669_0	Alkene Addition, CN	27.010899037
C=C(C)C	13669_0	Alkene Addition, CN	56.062600255999996
13669_0	C(C(C)(C)C)#N	Alkene Addition, CN	83.073499293
C#N	13670_0	Alkene Addition, CN	27.010899037
C=C(C)C	13670_0	Alkene Addition, CN	56.062600255999996
13670_0	C(CC(C)C)#N	Alkene Addition, CN	83.073499293
C#N	13672_0	Alkene Addition, CN	27.010899037
C=CCC=C	13672_0	Alkene Addition, CN	68.062600256
13672_0	C(C(C)CC=C)#N	Alkene Addition, CN	95.073499293
C#N	13673_0	Alkene Addition, CN	27.010899037
C=CCC=C	13673_0	Alkene Addition, CN	68.062600256
13673_0	C(CCCC=C)#N	Alkene Addition, CN	95.073499293
C#N	13675_0	Alkene Addition, CN	27.010899037
C=CC=CC	13675_0	Alkene Addition, CN	68.062600256
13675_0	C(C(C=CC)C)#N	Alkene Addition, CN	95.073499293
C#N	13677_0	Alkene Addition, CN	27.010899037
C=CC=CC	13677_0	Alkene Addition, CN	68.062600256
13677_0	C(CCC=CC)#N	Alkene Addition, CN	95.073499293
C#N	13678_0	Alkene Addition, CN	27.010899037
C=CC=CC	13678_0	Alkene Addition, CN	68.062600256
13678_0	C(C(C)CC=C)#N	Alkene Addition, CN	95.073499293
C#N	13679_0	Alkene Addition, CN	27.010899037
C=CC=CC	13679_0	Alkene Addition, CN	68.062600256
13679_0	C(C(C=C)CC)#N	Alkene Addition, CN	95.073499293
C=C(CO)O	13680_0	Elimination + enol to keto	74.036779432
13680_0	O	Elimination + enol to keto	18.010564684
13680_0	C=CC=O	Elimination + enol to keto	56.026214748
C(C(C(O)=C)O)#N	13681_0	Elimination + enol to keto	99.032028405
13681_0	O	Elimination + enol to keto	18.010564684
13681_0	C(C(C=C)=O)#N	Elimination + enol to keto	81.021463721
C(CCO)#CC	13683_0	Elimination2	84.057514876
13683_0	O	Elimination2	18.010564684
13683_0	C(C=C)#CC	Elimination2	66.046950192
C(CC(N)O)O	13685_0	Elimination2	91.063328533
13685_0	O	Elimination2	18.010564684
13685_0	C=CC(N)O	Elimination2	73.052763849
C#CC(CO)CC	13687_0	Elimination2	98.07316494
13687_0	O	Elimination2	18.010564684
13687_0	C#CC(CC)=C	Elimination2	80.062600256
C(C(CN)O)#CC	13688_0	Elimination2	99.068413913
13688_0	O	Elimination2	18.010564684
13688_0	C(C=CN)#CC	Elimination2	81.057849229
C(C(CN)O)#CC	13688_1	Dehydration of Amines	99.068413913
13688_1	O	Dehydration of Amines	18.010564684
13688_1	C(C=CN)#CC	Dehydration of Amines	81.057849229
C#CC(CNC)O	13689_0	Elimination2	99.068413913
13689_0	O	Elimination2	18.010564684
13689_0	C#CC=CNC	Elimination2	81.057849229
C#CC(CNC)O	13689_1	Dehydration of Amines	99.068413913
13689_1	O	Dehydration of Amines	18.010564684
13689_1	C#CC=CNC	Dehydration of Amines	81.057849229
C(C(C#C)CO)#N	13690_0	Elimination2	95.037113785
13690_0	O	Elimination2	18.010564684
13690_0	C(C(C#C)=C)#N	Elimination2	77.026549101
C(CC(C)O)#CN	13691_0	Elimination2	99.068413913
13691_0	O	Elimination2	18.010564684
13691_0	C(C=CC)#CN	Elimination2	81.057849229
C(CC(C)O)#CN	13692_0	Elimination2	99.068413913
13692_0	O	Elimination2	18.010564684
13692_0	C(N)#CCC=C	Elimination2	81.057849229
C(C(CC)O)#CN	13693_0	Elimination2	99.068413913
13693_0	O	Elimination2	18.010564684
13693_0	C(C=CC)#CN	Elimination2	81.057849229
C(CCCO)#CN	13694_0	Elimination2	99.068413913
13694_0	O	Elimination2	18.010564684
13694_0	C(N)#CCC=C	Elimination2	81.057849229
C(C(C)O)#CN	13695_0	Elimination2	85.052763849
13695_0	O	Elimination2	18.010564684
13695_0	C(C=C)#CN	Elimination2	67.042199165
C#CCC(CC)O	13696_0	Elimination2	98.07316494
13696_0	O	Elimination2	18.010564684
13696_0	C#CCC=CC	Elimination2	80.062600256
C#CCC(CC)O	13698_0	Elimination2	98.07316494
13698_0	O	Elimination2	18.010564684
13698_0	C#CC=CCC	Elimination2	80.062600256
C#CC(C)(CN)O	13699_0	Elimination2	99.068413913
13699_0	O	Elimination2	18.010564684
13699_0	C#CC(CN)=C	Elimination2	81.057849229
C#CC(C)(CN)O	13701_0	Elimination2	99.068413913
13701_0	O	Elimination2	18.010564684
13701_0	C#CC(C)=CN	Elimination2	81.057849229
C#CC(C)(CN)O	13701_1	Dehydration of Amines	99.068413913
13701_1	O	Dehydration of Amines	18.010564684
13701_1	C#CC(C)=CN	Dehydration of Amines	81.057849229
C1C=NC(CO)N=1	13702_0	Elimination2	98.048012822
13702_0	O	Elimination2	18.010564684
13702_0	C1(N=CC=N1)=C	Elimination2	80.037448138
C(CC(O)O)=O	13704_0	Elimination2	90.03169405199999
13704_0	O	Elimination2	18.010564684
13704_0	C(O)=CC=O	Elimination2	72.021129368
O	13706_0	Deydration of Amines (inverse)	18.010564684
C(C(N)=C)#CC	13706_0	Deydration of Amines (inverse)	81.057849229
13706_0	C(C(CO)N)#CC	Deydration of Amines (inverse)	99.068413913
O	13706_1	Hydration of C=C(O)	18.010564684
C(C(N)=C)#CC	13706_1	Hydration of C=C(O)	81.057849229
13706_1	C(C(CO)N)#CC	Hydration of C=C(O)	99.068413913
O	13708_0	Deydration of Amines (inverse)	18.010564684
C=C1C=CNC1	13708_0	Deydration of Amines (inverse)	81.057849229
13708_0	C=C1CNCC1O	Deydration of Amines (inverse)	99.068413913
O	13708_1	Hydration of C=C(O)	18.010564684
C=C1C=CNC1	13708_1	Hydration of C=C(O)	81.057849229
13708_1	C=C1CNCC1O	Hydration of C=C(O)	99.068413913
O	13709_0	Deydration of Amines (inverse)	18.010564684
C1N(C=CC=1)C	13709_0	Deydration of Amines (inverse)	81.057849229
13709_0	C1C(CN(C=1)C)O	Deydration of Amines (inverse)	99.068413913
O	13709_1	Hydration of C=C(O)	18.010564684
C1N(C=CC=1)C	13709_1	Hydration of C=C(O)	81.057849229
13709_1	C1C(CN(C=1)C)O	Hydration of C=C(O)	99.068413913
O	13710_0	Deydration of Amines (inverse)	18.010564684
C1CC=CC=1N	13710_0	Deydration of Amines (inverse)	81.057849229
13710_0	C1CC(C(C=1)N)O	Deydration of Amines (inverse)	99.068413913
O	13710_1	Hydration of C=C(O)	18.010564684
C1CC=CC=1N	13710_1	Hydration of C=C(O)	81.057849229
13710_1	C1CC(C(C=1)N)O	Hydration of C=C(O)	99.068413913
O	13711_0	Deydration of Amines (inverse)	18.010564684
C1CC(N)=CC=1	13711_0	Deydration of Amines (inverse)	81.057849229
13711_0	C1CC(C(C=1)O)N	Deydration of Amines (inverse)	99.068413913
O	13711_1	Hydration of C=C(O)	18.010564684
C1CC(N)=CC=1	13711_1	Hydration of C=C(O)	81.057849229
13711_1	C1CC(C(C=1)O)N	Hydration of C=C(O)	99.068413913
O	13712_0	Hydration of C=C(O)	18.010564684
C=C(CO)O	13712_0	Hydration of C=C(O)	74.036779432
13712_0	C(C(CO)O)O	Hydration of C=C(O)	92.04734411599999
O	13713_0	Hydration of C=C(O)	18.010564684
C=C1C=CNC1	13713_0	Hydration of C=C(O)	81.057849229
13713_0	C1C(C)(CNC=1)O	Hydration of C=C(O)	99.068413913
O	13714_0	Hydration of C=C(O)	18.010564684
C=C1C=CNC1	13714_0	Hydration of C=C(O)	81.057849229
13714_0	C1C(CO)CNC=1	Hydration of C=C(O)	99.068413913
O	13716_0	Hydration of C=C(O)	18.010564684
C=C(C)C	13716_0	Hydration of C=C(O)	56.062600255999996
13716_0	CC(C)(C)O	Hydration of C=C(O)	74.07316494
O	13717_0	Hydration of C=C(O)	18.010564684
C=C(C)C	13717_0	Hydration of C=C(O)	56.062600255999996
13717_0	CC(C)CO	Hydration of C=C(O)	74.07316494
O	13719_0	Hydration of C=C(O)	18.010564684
C=CCC=C	13719_0	Hydration of C=C(O)	68.062600256
13719_0	C=CCC(C)O	Hydration of C=C(O)	86.07316494
O	13720_0	Hydration of C=C(O)	18.010564684
C=CCC=C	13720_0	Hydration of C=C(O)	68.062600256
13720_0	C=CCCCO	Hydration of C=C(O)	86.07316494
O	13722_0	Hydration of C=C(O)	18.010564684
C#CC(C)=CC	13722_0	Hydration of C=C(O)	80.062600256
13722_0	C#CC(C)(CC)O	Hydration of C=C(O)	98.07316494
O	13723_0	Hydration of C=C(O)	18.010564684
C#CC(C)=CC	13723_0	Hydration of C=C(O)	80.062600256
13723_0	C#CC(C)C(C)O	Hydration of C=C(O)	98.07316494
O	13725_0	Hydration of C=C(O)	18.010564684
C1CC=CC=1N	13725_0	Hydration of C=C(O)	81.057849229
13725_0	C1CCC(C=1N)O	Hydration of C=C(O)	99.068413913
O	13727_0	Hydration of C=C(O)	18.010564684
C1CC=CC=1N	13727_0	Hydration of C=C(O)	81.057849229
13727_0	C1CC(CC=1N)O	Hydration of C=C(O)	99.068413913
O	13728_0	Hydration of C=C(O)	18.010564684
C1CC(N)=CC=1	13728_0	Hydration of C=C(O)	81.057849229
13728_0	C1CC(CC=1N)O	Hydration of C=C(O)	99.068413913
O	13730_0	Hydration of C=C(O)	18.010564684
C1CC(N)=CC=1	13730_0	Hydration of C=C(O)	81.057849229
13730_0	C1C(CCC=1N)O	Hydration of C=C(O)	99.068413913
O	13732_0	Hydration of C=C(O)	18.010564684
C=CC=CC	13732_0	Hydration of C=C(O)	68.062600256
13732_0	C(C(C)O)=CC	Hydration of C=C(O)	86.07316494
O	13733_0	Hydration of C=C(O)	18.010564684
C=CC=CC	13733_0	Hydration of C=C(O)	68.062600256
13733_0	C(CCO)=CC	Hydration of C=C(O)	86.07316494
O	13734_0	Hydration of C=C(O)	18.010564684
C=CC=CC	13734_0	Hydration of C=C(O)	68.062600256
13734_0	C=CCC(C)O	Hydration of C=C(O)	86.07316494
O	13736_0	Hydration of C=C(O)	18.010564684
C=CC=CC	13736_0	Hydration of C=C(O)	68.062600256
13736_0	C=CC(CC)O	Hydration of C=C(O)	86.07316494
O	13738_0	Hydration of C=C(O)	18.010564684
C1C(C=CC=1)C	13738_0	Hydration of C=C(O)	80.062600256
13738_0	C1C(C)CC(C=1)O	Hydration of C=C(O)	98.07316494
O	13740_0	Hydration of C=C(O)	18.010564684
C1C(C=CC=1)C	13740_0	Hydration of C=C(O)	80.062600256
13740_0	C1C(C)C(CC=1)O	Hydration of C=C(O)	98.07316494
O	13742_0	Hydration of C=C(O)	18.010564684
C1N=CC(C=1)=C	13742_0	Hydration of C=C(O)	79.042199165
13742_0	C1C(C=CN=1)(C)O	Hydration of C=C(O)	97.052763849
O	13744_0	Hydration of C=C(O)	18.010564684
C1N=CC(C=1)=C	13744_0	Hydration of C=C(O)	79.042199165
13744_0	C1C(C=CN=1)CO	Hydration of C=C(O)	97.052763849
O	13746_0	Hydration of C=C(O)	18.010564684
C1N=CC(C=1)=C	13746_0	Hydration of C=C(O)	79.042199165
13746_0	C=C1C=NCC1O	Hydration of C=C(O)	97.052763849
O	13748_0	Hydration of C=C(O)	18.010564684
C1CCC(N=1)=C	13748_0	Hydration of C=C(O)	81.057849229
13748_0	C1CCC(CO)N=1	Hydration of C=C(O)	99.068413913
O	13749_0	Enamine Hydration and Elimination	18.010564684
C(CO)=C(C)N	13749_0	Enamine Hydration and Elimination	87.068413913
13749_0	N	Enamine Hydration and Elimination	17.026549101
13749_0	C(C)(CCO)=O	Enamine Hydration and Elimination	88.052429496
O	13750_0	Enamine Hydration and Elimination	18.010564684
C=NCC(N)=C	13750_0	Enamine Hydration and Elimination	84.068748266
13750_0	N	Enamine Hydration and Elimination	17.026549101
13750_0	C=NCC(C)=O	Enamine Hydration and Elimination	85.052763849
O	13752_0	Enamine Hydration and Elimination	18.010564684
C=NCC=CN	13752_0	Enamine Hydration and Elimination	84.068748266
13752_0	N	Enamine Hydration and Elimination	17.026549101
13752_0	C(CCN=C)=O	Enamine Hydration and Elimination	85.052763849
O	13753_0	Enamine Hydration and Elimination	18.010564684
C#CC=C(N)N	13753_0	Enamine Hydration and Elimination	82.053098202
13753_0	N	Enamine Hydration and Elimination	17.026549101
13753_0	C#CCC(N)=O	Enamine Hydration and Elimination	83.037113785
O	13755_0	Enamine Hydration and Elimination	18.010564684
C(N)#CC(N)=C	13755_0	Enamine Hydration and Elimination	82.053098202
13755_0	N	Enamine Hydration and Elimination	17.026549101
13755_0	C(N)#CC(C)=O	Enamine Hydration and Elimination	83.037113785
O	13756_0	Enamine Hydration and Elimination	18.010564684
C(C(N)=C)#CC	13756_0	Enamine Hydration and Elimination	81.057849229
13756_0	N	Enamine Hydration and Elimination	17.026549101
13756_0	C(C)#CC(C)=O	Enamine Hydration and Elimination	82.041864812
O	13757_0	Enamine Hydration and Elimination	18.010564684
C=C(C(N)=CC)N	13757_0	Enamine Hydration and Elimination	98.08439833
13757_0	N	Enamine Hydration and Elimination	17.026549101
13757_0	C=C(C(CC)=O)N	Enamine Hydration and Elimination	99.068413913
O	13758_0	Enamine Hydration and Elimination	18.010564684
C=C(C(N)=CC)N	13758_0	Enamine Hydration and Elimination	98.08439833
13758_0	N	Enamine Hydration and Elimination	17.026549101
13758_0	C(C)=C(C(C)=O)N	Enamine Hydration and Elimination	99.068413913
O	13759_0	Enamine Hydration and Elimination	18.010564684
C(N)=CC=CN	13759_0	Enamine Hydration and Elimination	84.068748266
13759_0	N	Enamine Hydration and Elimination	17.026549101
13759_0	C(CC=CN)=O	Enamine Hydration and Elimination	85.052763849
O	13760_0	Enamine Hydration and Elimination	18.010564684
C=C(C(N)=C)N	13760_0	Enamine Hydration and Elimination	84.068748266
13760_0	N	Enamine Hydration and Elimination	17.026549101
13760_0	C=C(C(C)=O)N	Enamine Hydration and Elimination	85.052763849
O	13761_0	Enamine Hydration and Elimination	18.010564684
C=C(C(NC)=C)N	13761_0	Enamine Hydration and Elimination	98.08439833
13761_0	CN	Enamine Hydration and Elimination	31.042199165
13761_0	C=C(C(C)=O)N	Enamine Hydration and Elimination	85.052763849
O	13762_0	Enamine Hydration and Elimination	18.010564684
C=C(C(NC)=C)N	13762_0	Enamine Hydration and Elimination	98.08439833
13762_0	N	Enamine Hydration and Elimination	17.026549101
13762_0	C=C(C(C)=O)NC	Enamine Hydration and Elimination	99.068413913
O	13763_0	Enamine Hydration and Elimination	18.010564684
C(C(C(N)=C)=C)#N	13763_0	Enamine Hydration and Elimination	94.053098202
13763_0	N	Enamine Hydration and Elimination	17.026549101
13763_0	C(C(C(C)=O)=C)#N	Enamine Hydration and Elimination	95.037113785
O	13764_0	Enamine Hydration and Elimination	18.010564684
C(N)(N)=CC=CC	13764_0	Enamine Hydration and Elimination	98.08439833
13764_0	N	Enamine Hydration and Elimination	17.026549101
13764_0	C(CC=CC)(N)=O	Enamine Hydration and Elimination	99.068413913
O	13765_0	Enamine Hydration and Elimination	18.010564684
C=CCC=C(N)N	13765_0	Enamine Hydration and Elimination	98.08439833
13765_0	N	Enamine Hydration and Elimination	17.026549101
13765_0	C(CCC=C)(N)=O	Enamine Hydration and Elimination	99.068413913
O	13766_0	Enamine Hydration and Elimination	18.010564684
C=CC=C(N)N	13766_0	Enamine Hydration and Elimination	84.068748266
13766_0	N	Enamine Hydration and Elimination	17.026549101
13766_0	C(CC=C)(N)=O	Enamine Hydration and Elimination	85.052763849
O	13767_0	Enamine Hydration and Elimination	18.010564684
C(C(C(N)=C)N)#N	13767_0	Enamine Hydration and Elimination	97.063997239
13767_0	N	Enamine Hydration and Elimination	17.026549101
13767_0	C(C(C(C)=O)N)#N	Enamine Hydration and Elimination	98.048012822
O	13768_0	Enamine Hydration and Elimination	18.010564684
C1(CC=C(N=1)N)N	13768_0	Enamine Hydration and Elimination	97.063997239
13768_0	N	Enamine Hydration and Elimination	17.026549101
13768_0	C1(CCC(N)=N1)=O	Enamine Hydration and Elimination	98.048012822
O	13769_0	Enamine Hydration and Elimination	18.010564684
C(N)=CC(N)O	13769_0	Enamine Hydration and Elimination	88.063662886
13769_0	N	Enamine Hydration and Elimination	17.026549101
13769_0	C(CC(N)O)=O	Enamine Hydration and Elimination	89.047678469
O	13771_0	Enamine Hydration and Elimination	18.010564684
C=C(C(N)O)N	13771_0	Enamine Hydration and Elimination	88.063662886
13771_0	N	Enamine Hydration and Elimination	17.026549101
13771_0	C(C)(C(N)O)=O	Enamine Hydration and Elimination	89.047678469
O	13772_0	Enamine Hydration and Elimination	18.010564684
C(CCC)=CN	13772_0	Enamine Hydration and Elimination	85.089149357
13772_0	N	Enamine Hydration and Elimination	17.026549101
13772_0	C(CCCC)=O	Enamine Hydration and Elimination	86.07316494
O	13773_0	Enamine Hydration and Elimination	18.010564684
C=C(CCC)N	13773_0	Enamine Hydration and Elimination	85.089149357
13773_0	N	Enamine Hydration and Elimination	17.026549101
13773_0	C(C)(CCC)=O	Enamine Hydration and Elimination	86.07316494
O	13774_0	Enamine Hydration and Elimination	18.010564684
C(C(C)C)=CN	13774_0	Enamine Hydration and Elimination	85.089149357
13774_0	N	Enamine Hydration and Elimination	17.026549101
13774_0	C(CC(C)C)=O	Enamine Hydration and Elimination	86.07316494
O	13775_0	Enamine Hydration and Elimination	18.010564684
C=C(C(C)C)N	13775_0	Enamine Hydration and Elimination	85.089149357
13775_0	N	Enamine Hydration and Elimination	17.026549101
13775_0	C(C)(C(C)C)=O	Enamine Hydration and Elimination	86.07316494
O	13776_0	Enamine Hydration and Elimination	18.010564684
C(CC=CC)=CN	13776_0	Enamine Hydration and Elimination	97.089149357
13776_0	N	Enamine Hydration and Elimination	17.026549101
13776_0	C(CCC=CC)=O	Enamine Hydration and Elimination	98.07316494
O	13777_0	Enamine Hydration and Elimination	18.010564684
C=C(CC=CC)N	13777_0	Enamine Hydration and Elimination	97.089149357
13777_0	N	Enamine Hydration and Elimination	17.026549101
13777_0	C(C)(CC=CC)=O	Enamine Hydration and Elimination	98.07316494
O	13779_0	Enamine Hydration and Elimination	18.010564684
C=C(C=CN)CN	13779_0	Enamine Hydration and Elimination	98.08439833
13779_0	N	Enamine Hydration and Elimination	17.026549101
13779_0	C(CC(CN)=C)=O	Enamine Hydration and Elimination	99.068413913
O	13781_0	Enamine Hydration and Elimination	18.010564684
C=C(C(N)=C)CN	13781_0	Enamine Hydration and Elimination	98.08439833
13781_0	N	Enamine Hydration and Elimination	17.026549101
13781_0	C=C(C(C)=O)CN	Enamine Hydration and Elimination	99.068413913
O	13782_0	Enamine Hydration and Elimination	18.010564684
C=C(C=CNC)N	13782_0	Enamine Hydration and Elimination	98.08439833
13782_0	CN	Enamine Hydration and Elimination	31.042199165
13782_0	C(CC(N)=C)=O	Enamine Hydration and Elimination	85.052763849
O	13783_0	Enamine Hydration and Elimination	18.010564684
C=C(C=CNC)N	13783_0	Enamine Hydration and Elimination	98.08439833
13783_0	N	Enamine Hydration and Elimination	17.026549101
13783_0	C(NC)=CC(C)=O	Enamine Hydration and Elimination	99.068413913
O	13784_0	Enamine Hydration and Elimination	18.010564684
C(NC)=CC=CN	13784_0	Enamine Hydration and Elimination	98.08439833
13784_0	CN	Enamine Hydration and Elimination	31.042199165
13784_0	C(CC=CN)=O	Enamine Hydration and Elimination	85.052763849
O	13785_0	Enamine Hydration and Elimination	18.010564684
C(NC)=CC=CN	13785_0	Enamine Hydration and Elimination	98.08439833
13785_0	N	Enamine Hydration and Elimination	17.026549101
13785_0	C(CC=CNC)=O	Enamine Hydration and Elimination	99.068413913
O	13786_0	Enamine Hydration and Elimination	18.010564684
C1NCC=C(N=1)N	13786_0	Enamine Hydration and Elimination	97.063997239
13786_0	N	Enamine Hydration and Elimination	17.026549101
13786_0	C1(CCNC=N1)=O	Enamine Hydration and Elimination	98.048012822
O	13787_0	Enamine Hydration and Elimination	18.010564684
C1NCC(N)=CN=1	13787_0	Enamine Hydration and Elimination	97.063997239
13787_0	N	Enamine Hydration and Elimination	17.026549101
13787_0	C1NCC(CN=1)=O	Enamine Hydration and Elimination	98.048012822
O	13788_0	Enamine Hydration and Elimination	18.010564684
C1NC(N)=CCN=1	13788_0	Enamine Hydration and Elimination	97.063997239
13788_0	N	Enamine Hydration and Elimination	17.026549101
13788_0	C1(CCN=CN1)=O	Enamine Hydration and Elimination	98.048012822
O	13789_0	Enamine Hydration and Elimination	18.010564684
C1NC=C(CN=1)N	13789_0	Enamine Hydration and Elimination	97.063997239
13789_0	N	Enamine Hydration and Elimination	17.026549101
13789_0	C1NCC(CN=1)=O	Enamine Hydration and Elimination	98.048012822
O	13790_0	Enamine Hydration and Elimination	18.010564684
C1(CC=C(N)N1)=N	13790_0	Enamine Hydration and Elimination	97.063997239
13790_0	N	Enamine Hydration and Elimination	17.026549101
13790_0	C1(CCC(N1)=N)=O	Enamine Hydration and Elimination	98.048012822
O	13791_0	Enamine Hydration and Elimination	18.010564684
C=C1C=CNC1	13791_0	Enamine Hydration and Elimination	81.057849229
13791_0	C(CC(CN)=C)=O	Enamine Hydration and Elimination	99.068413913
O	13792_0	Enamine Hydration and Elimination	18.010564684
C1CCNC=1N	13792_0	Enamine Hydration and Elimination	84.068748266
13792_0	N	Enamine Hydration and Elimination	17.026549101
13792_0	C1(CCCN1)=O	Enamine Hydration and Elimination	85.052763849
O	13793_0	Enamine Hydration and Elimination	18.010564684
C=NCC(NC)=C	13793_0	Enamine Hydration and Elimination	98.08439833
13793_0	CN	Enamine Hydration and Elimination	31.042199165
13793_0	C=NCC(C)=O	Enamine Hydration and Elimination	85.052763849
O	13794_0	Enamine Hydration and Elimination	18.010564684
C=NCC=CNC	13794_0	Enamine Hydration and Elimination	98.08439833
13794_0	CN	Enamine Hydration and Elimination	31.042199165
13794_0	C(CCN=C)=O	Enamine Hydration and Elimination	85.052763849
O	13795_0	Enamine Hydration and Elimination	18.010564684
C#CC#CNC=C	13795_0	Enamine Hydration and Elimination	91.042199165
13795_0	C(C)=O	Enamine Hydration and Elimination	44.026214748
13795_0	C#CC#CN	Enamine Hydration and Elimination	65.026549101
O	13796_0	Enamine Hydration and Elimination	18.010564684
C#CC=C(N)NC	13796_0	Enamine Hydration and Elimination	96.068748266
13796_0	CN	Enamine Hydration and Elimination	31.042199165
13796_0	C#CCC(N)=O	Enamine Hydration and Elimination	83.037113785
O	13797_0	Enamine Hydration and Elimination	18.010564684
C#CC=C(N)NC	13797_0	Enamine Hydration and Elimination	96.068748266
13797_0	N	Enamine Hydration and Elimination	17.026549101
13797_0	C#CCC(NC)=O	Enamine Hydration and Elimination	97.052763849
O	13798_0	Enamine Hydration and Elimination	18.010564684
C#CC(NC)=CN	13798_0	Enamine Hydration and Elimination	96.068748266
13798_0	CN	Enamine Hydration and Elimination	31.042199165
13798_0	C#CC(CN)=O	Enamine Hydration and Elimination	83.037113785
O	13799_0	Enamine Hydration and Elimination	18.010564684
C#CC(NC)=CN	13799_0	Enamine Hydration and Elimination	96.068748266
13799_0	N	Enamine Hydration and Elimination	17.026549101
13799_0	C#CC(C=O)NC	Enamine Hydration and Elimination	97.052763849
O	13800_0	Enamine Hydration and Elimination	18.010564684
C(N)#CC=CNC	13800_0	Enamine Hydration and Elimination	96.068748266
13800_0	CN	Enamine Hydration and Elimination	31.042199165
13800_0	C(N)#CCC=O	Enamine Hydration and Elimination	83.037113785
O	13801_0	Enamine Hydration and Elimination	18.010564684
C(N)#CC(NC)=C	13801_0	Enamine Hydration and Elimination	96.068748266
13801_0	CN	Enamine Hydration and Elimination	31.042199165
13801_0	C(N)#CC(C)=O	Enamine Hydration and Elimination	83.037113785
O	13802_0	Enamine Hydration and Elimination	18.010564684
C#CC(NC)=CC	13802_0	Enamine Hydration and Elimination	95.073499293
13802_0	CN	Enamine Hydration and Elimination	31.042199165
13802_0	C#CC(CC)=O	Enamine Hydration and Elimination	82.041864812
O	13803_0	Enamine Hydration and Elimination	18.010564684
C(C)#CC(NC)=C	13803_0	Enamine Hydration and Elimination	95.073499293
13803_0	CN	Enamine Hydration and Elimination	31.042199165
13803_0	C(C)#CC(C)=O	Enamine Hydration and Elimination	82.041864812
O	13804_0	Enamine Hydration and Elimination	18.010564684
C(C)#CC=CNC	13804_0	Enamine Hydration and Elimination	95.073499293
13804_0	CN	Enamine Hydration and Elimination	31.042199165
13804_0	C(CC=O)#CC	Enamine Hydration and Elimination	82.041864812
O	13805_0	Enamine Hydration and Elimination	18.010564684
C#CC=C(C)NC	13805_0	Enamine Hydration and Elimination	95.073499293
13805_0	CN	Enamine Hydration and Elimination	31.042199165
13805_0	C#CCC(C)=O	Enamine Hydration and Elimination	82.041864812
O	13806_0	Enamine Hydration and Elimination	18.010564684
C#CC=CNC=C	13806_0	Enamine Hydration and Elimination	93.057849229
13806_0	C(C)=O	Enamine Hydration and Elimination	44.026214748
13806_0	C#CC=CN	Enamine Hydration and Elimination	67.042199165
O	13807_0	Enamine Hydration and Elimination	18.010564684
C#CC=CNC=C	13807_0	Enamine Hydration and Elimination	93.057849229
13807_0	C=CN	Enamine Hydration and Elimination	43.042199165
13807_0	C#CCC=O	Enamine Hydration and Elimination	68.026214748
O	13808_0	Enamine Hydration and Elimination	18.010564684
C#CC(NC=C)=C	13808_0	Enamine Hydration and Elimination	93.057849229
13808_0	C(C)=O	Enamine Hydration and Elimination	44.026214748
