ID	Species	R or P	Reaction Name	Mass
12903_0	C1CC(C(C=1)=O)N	1	Transamination	97.052763849
12904_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12904_0	C1CC(C(C=1)N)N	-1	Transamination	98.08439833
12904_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12904_0	C1CC(C(C=1)=O)N	1	Transamination	97.052763849
12905_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12905_0	C1CC(C(C=1)O)N	-1	Transamination	99.068413913
12905_0	C(CN)(O)=O	1	Transamination	75.032028405
12905_0	C1(CC=CC1O)=O	1	Transamination	98.036779432
12906_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12906_0	C1CC(C(C=1)O)N	-1	Transamination	99.068413913
12906_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12906_0	C1(CC=CC1O)=O	1	Transamination	98.036779432
12907_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12907_0	C1CC(C(C=1)O)N	-1	Transamination	99.068413913
12907_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12907_0	C1(CC=CC1O)=O	1	Transamination	98.036779432
12908_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12908_0	C(CC(N)O)=O	-1	Transamination	89.047678469
12908_0	C(CC(O)=O)=O	1	Transamination	88.016043988
12908_0	C(CN)(O)=O	1	Transamination	75.032028405
12909_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12909_0	C(CC(N)O)=O	-1	Transamination	89.047678469
12909_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12909_0	C(CC(O)=O)=O	1	Transamination	88.016043988
12910_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12910_0	C(CC(N)O)=O	-1	Transamination	89.047678469
12910_0	C(CC(O)=O)=O	1	Transamination	88.016043988
12910_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12911_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12911_0	C1C(N)NC(C=1)=O	-1	Transamination	98.048012822
12911_0	C(CN)(O)=O	1	Transamination	75.032028405
12911_0	C1(C=CC(N1)=O)=O	1	Transamination	97.016378341
12912_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12912_0	C1C(N)NC(C=1)=O	-1	Transamination	98.048012822
12912_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12912_0	C1(C=CC(N1)=O)=O	1	Transamination	97.016378341
12913_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12913_0	C1C(N)NC(C=1)=O	-1	Transamination	98.048012822
12913_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12913_0	C1(C=CC(N1)=O)=O	1	Transamination	97.016378341
12914_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12914_0	C(N(C=O)CN)#C	-1	Transamination	98.048012822
12914_0	C(CN)(O)=O	1	Transamination	75.032028405
12914_0	C#CN(C=O)C=O	1	Transamination	97.01637834099999
12915_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12915_0	C(N(C=O)CN)#C	-1	Transamination	98.048012822
12915_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12915_0	C#CN(C=O)C=O	1	Transamination	97.01637834099999
12916_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12916_0	C(N(C=O)CN)#C	-1	Transamination	98.048012822
12916_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12916_0	C#CN(C=O)C=O	1	Transamination	97.01637834099999
12917_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12917_0	C(NC=O)#CCN	-1	Transamination	98.048012822
12917_0	C(CN)(O)=O	1	Transamination	75.032028405
12917_0	C(C=O)#CNC=O	1	Transamination	97.016378341
12918_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12918_0	C(NC=O)#CCN	-1	Transamination	98.048012822
12918_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12918_0	C(C=O)#CNC=O	1	Transamination	97.016378341
12919_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12919_0	C(NC=O)#CCN	-1	Transamination	98.048012822
12919_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12919_0	C(C=O)#CNC=O	1	Transamination	97.016378341
12920_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12920_0	C1NCNC=1CN	-1	Transamination	99.079647303
12920_0	C(CN)(O)=O	1	Transamination	75.032028405
12920_0	C1NCNC=1C=O	1	Transamination	98.048012822
12921_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12921_0	C1NCNC=1CN	-1	Transamination	99.079647303
12921_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12921_0	C1NCNC=1C=O	1	Transamination	98.048012822
12922_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12922_0	C1NCNC=1CN	-1	Transamination	99.079647303
12922_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12922_0	C1NCNC=1C=O	1	Transamination	98.048012822
12923_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12923_0	C1NC(C(C=1)N)=C	-1	Transamination	96.068748266
12923_0	C(CN)(O)=O	1	Transamination	75.032028405
12923_0	C=C1C(C=CN1)=O	1	Transamination	95.037113785
12924_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12924_0	C1NC(C(C=1)N)=C	-1	Transamination	96.068748266
12924_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12924_0	C=C1C(C=CN1)=O	1	Transamination	95.037113785
12925_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12925_0	C1NC(C(C=1)N)=C	-1	Transamination	96.068748266
12925_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12925_0	C=C1C(C=CN1)=O	1	Transamination	95.037113785
12926_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12926_0	C1NC=CC(C=1)N	-1	Transamination	96.068748266
12926_0	C(CN)(O)=O	1	Transamination	75.032028405
12926_0	C1NC=CC(C=1)=O	1	Transamination	95.037113785
12927_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12927_0	C1NC=CC(C=1)N	-1	Transamination	96.068748266
12927_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12927_0	C1NC=CC(C=1)=O	1	Transamination	95.037113785
12928_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12928_0	C1NC=CC(C=1)N	-1	Transamination	96.068748266
12928_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12928_0	C1NC=CC(C=1)=O	1	Transamination	95.037113785
12929_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12929_0	C(CN)#CC(N)=O	-1	Transamination	98.048012822
12929_0	C(CN)(O)=O	1	Transamination	75.032028405
12929_0	C(C=O)#CC(N)=O	1	Transamination	97.016378341
12930_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12930_0	C(CN)#CC(N)=O	-1	Transamination	98.048012822
12930_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12930_0	C(C=O)#CC(N)=O	1	Transamination	97.016378341
12931_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12931_0	C(CN)#CC(N)=O	-1	Transamination	98.048012822
12931_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12931_0	C(C=O)#CC(N)=O	1	Transamination	97.016378341
12933_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12933_0	C(C(N)N)(N)=O	-1	Transamination	89.05891185899999
12933_0	C(CN)(O)=O	1	Transamination	75.032028405
12933_0	C(C(N)=O)(N)=O	1	Transamination	88.027277378
12934_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12934_0	C(C(N)N)(N)=O	-1	Transamination	89.05891185899999
12934_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12934_0	C(C(N)=O)(N)=O	1	Transamination	88.027277378
12935_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12935_0	C(C(N)N)(N)=O	-1	Transamination	89.05891185899999
12935_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12935_0	C(C(N)=O)(N)=O	1	Transamination	88.027277378
12936_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12936_0	C#CC(CN)O	-1	Transamination	85.052763849
12936_0	C(CN)(O)=O	1	Transamination	75.032028405
12936_0	C#CC(C=O)O	1	Transamination	84.021129368
12937_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12937_0	C#CC(CN)O	-1	Transamination	85.052763849
12937_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12937_0	C#CC(C=O)O	1	Transamination	84.021129368
12938_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12938_0	C#CC(CN)O	-1	Transamination	85.052763849
12938_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12938_0	C#CC(C=O)O	1	Transamination	84.021129368
12939_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12939_0	C1C(C(CN=1)N)N	-1	Transamination	99.079647303
12939_0	C(CN)(O)=O	1	Transamination	75.032028405
12939_0	C1C(C(CN=1)=O)N	1	Transamination	98.048012822
12940_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12940_0	C1C(C(CN=1)N)N	-1	Transamination	99.079647303
12940_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12940_0	C1C(C(CN=1)=O)N	1	Transamination	98.048012822
12941_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12941_0	C1C(C(CN=1)N)N	-1	Transamination	99.079647303
12941_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12941_0	C1C(C(CN=1)=O)N	1	Transamination	98.048012822
12942_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12942_0	C1C(C(CN=1)N)N	-1	Transamination	99.079647303
12942_0	C(CN)(O)=O	1	Transamination	75.032028405
12942_0	C1(C=NCC1N)=O	1	Transamination	98.048012822
12943_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12943_0	C1C(C(CN=1)N)N	-1	Transamination	99.079647303
12943_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12943_0	C1(C=NCC1N)=O	1	Transamination	98.048012822
12944_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12944_0	C1C(C(CN=1)N)N	-1	Transamination	99.079647303
12944_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12944_0	C1(C=NCC1N)=O	1	Transamination	98.048012822
12945_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12945_0	CC(C)CN	-1	Transamination	73.089149357
12945_0	C(CN)(O)=O	1	Transamination	75.032028405
12945_0	C(C(C)C)=O	1	Transamination	72.057514876
12946_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12946_0	CC(C)CN	-1	Transamination	73.089149357
12946_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12946_0	C(C(C)C)=O	1	Transamination	72.057514876
12947_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12947_0	CC(C)CN	-1	Transamination	73.089149357
12947_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12947_0	C(C(C)C)=O	1	Transamination	72.057514876
12948_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12948_0	C=CCCCN	-1	Transamination	85.089149357
12948_0	C(CN)(O)=O	1	Transamination	75.032028405
12948_0	C(CCC=C)=O	1	Transamination	84.057514876
12949_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12949_0	C=CCCCN	-1	Transamination	85.089149357
12949_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12949_0	C(CCC=C)=O	1	Transamination	84.057514876
12950_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12950_0	C=CCCCN	-1	Transamination	85.089149357
12950_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12950_0	C(CCC=C)=O	1	Transamination	84.057514876
12951_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12951_0	C=CCC(C)N	-1	Transamination	85.089149357
12951_0	C(CN)(O)=O	1	Transamination	75.032028405
12951_0	C(C)(CC=C)=O	1	Transamination	84.057514876
12952_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12952_0	C=CCC(C)N	-1	Transamination	85.089149357
12952_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12952_0	C(C)(CC=C)=O	1	Transamination	84.057514876
12953_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12953_0	C=CCC(C)N	-1	Transamination	85.089149357
12953_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12953_0	C(C)(CC=C)=O	1	Transamination	84.057514876
12954_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12954_0	C=CC(C=C)N	-1	Transamination	83.073499293
12954_0	C(CN)(O)=O	1	Transamination	75.032028405
12954_0	C=CC(C=C)=O	1	Transamination	82.041864812
12955_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12955_0	C=CC(C=C)N	-1	Transamination	83.073499293
12955_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12955_0	C=CC(C=C)=O	1	Transamination	82.041864812
12956_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12956_0	C=CC(C=C)N	-1	Transamination	83.073499293
12956_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12956_0	C=CC(C=C)=O	1	Transamination	82.041864812
12957_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12957_0	C#CC(CN)CN	-1	Transamination	98.08439833
12957_0	C(CN)(O)=O	1	Transamination	75.032028405
12957_0	C#CC(C=O)CN	1	Transamination	97.052763849
12958_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12958_0	C#CC(CN)CN	-1	Transamination	98.08439833
12958_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12958_0	C#CC(C=O)CN	1	Transamination	97.052763849
12959_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12959_0	C#CC(CN)CN	-1	Transamination	98.08439833
12959_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12959_0	C#CC(C=O)CN	1	Transamination	97.052763849
12960_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12960_0	C(N)#CCCN	-1	Transamination	84.068748266
12960_0	C(CN)(O)=O	1	Transamination	75.032028405
12960_0	C(N)#CCC=O	1	Transamination	83.037113785
12961_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12961_0	C(N)#CCCN	-1	Transamination	84.068748266
12961_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12961_0	C(N)#CCC=O	1	Transamination	83.037113785
12962_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12962_0	C(N)#CCCN	-1	Transamination	84.068748266
12962_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12962_0	C(N)#CCC=O	1	Transamination	83.037113785
12963_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12963_0	C1C(C)CC(C=1)N	-1	Transamination	97.089149357
12963_0	C(CN)(O)=O	1	Transamination	75.032028405
12963_0	C1C(C)CC(C=1)=O	1	Transamination	96.057514876
12964_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12964_0	C1C(C)CC(C=1)N	-1	Transamination	97.089149357
12964_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12964_0	C1C(C)CC(C=1)=O	1	Transamination	96.057514876
12965_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12965_0	C1C(C)CC(C=1)N	-1	Transamination	97.089149357
12965_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12965_0	C1C(C)CC(C=1)=O	1	Transamination	96.057514876
12966_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12966_0	C(C(C)N)=CC	-1	Transamination	85.089149357
12966_0	C(CN)(O)=O	1	Transamination	75.032028405
12966_0	C(C)=CC(C)=O	1	Transamination	84.057514876
12967_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12967_0	C(C(C)N)=CC	-1	Transamination	85.089149357
12967_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12967_0	C(C)=CC(C)=O	1	Transamination	84.057514876
12968_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12968_0	C(C(C)N)=CC	-1	Transamination	85.089149357
12968_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12968_0	C(C)=CC(C)=O	1	Transamination	84.057514876
12969_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12969_0	C(CC)=CC(C)N	-1	Transamination	99.104799421
12969_0	C(CN)(O)=O	1	Transamination	75.032028405
12969_0	C(CC)=CC(C)=O	1	Transamination	98.07316494
12970_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12970_0	C(CC)=CC(C)N	-1	Transamination	99.104799421
12970_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12970_0	C(CC)=CC(C)=O	1	Transamination	98.07316494
12971_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12971_0	C(CC)=CC(C)N	-1	Transamination	99.104799421
12971_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12971_0	C(CC)=CC(C)=O	1	Transamination	98.07316494
12972_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12972_0	C(CCC)=CCN	-1	Transamination	99.104799421
12972_0	C(CN)(O)=O	1	Transamination	75.032028405
12972_0	C(CCC)=CC=O	1	Transamination	98.07316494
12973_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12973_0	C(CCC)=CCN	-1	Transamination	99.104799421
12973_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12973_0	C(CCC)=CC=O	1	Transamination	98.07316494
12974_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12974_0	C(CCC)=CCN	-1	Transamination	99.104799421
12974_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12974_0	C(CCC)=CC=O	1	Transamination	98.07316494
12975_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12975_0	C(C(C)C)=CCN	-1	Transamination	99.104799421
12975_0	C(CN)(O)=O	1	Transamination	75.032028405
12975_0	C(C(C)C)=CC=O	1	Transamination	98.07316494
12976_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12976_0	C(C(C)C)=CCN	-1	Transamination	99.104799421
12976_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12976_0	C(C(C)C)=CC=O	1	Transamination	98.07316494
12977_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12977_0	C(C(C)C)=CCN	-1	Transamination	99.104799421
12977_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12977_0	C(C(C)C)=CC=O	1	Transamination	98.07316494
12978_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12978_0	C(C(C=C)N)=NC	-1	Transamination	98.08439833
12978_0	C(CN)(O)=O	1	Transamination	75.032028405
12978_0	C=CC(C=NC)=O	1	Transamination	97.052763849
12979_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12979_0	C(C(C=C)N)=NC	-1	Transamination	98.08439833
12979_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12979_0	C=CC(C=NC)=O	1	Transamination	97.052763849
12980_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12980_0	C(C(C=C)N)=NC	-1	Transamination	98.08439833
12980_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12980_0	C=CC(C=NC)=O	1	Transamination	97.052763849
12982_0	C(C(O)=O)=O	-1	Transamination	74.000393924
12982_0	C1(C(C=CN=1)N)N	-1	Transamination	97.063997239
12982_0	C(CN)(O)=O	1	Transamination	75.032028405
12982_0	C1N=C(C(C=1)=O)N	1	Transamination	96.032362758
12983_0	C(C(C)=O)(O)=O	-1	Transamination	88.01604398799999
12983_0	C1(C(C=CN=1)N)N	-1	Transamination	97.063997239
12983_0	C(C(C)N)(O)=O	1	Transamination	89.04767846899999
12983_0	C1N=C(C(C=1)=O)N	1	Transamination	96.032362758
12984_0	C#CC(C(O)=O)=O	-1	Transamination	98.000393924
12984_0	C1(C(C=CN=1)N)N	-1	Transamination	97.063997239
12984_0	C#CC(C(O)=O)N	1	Transamination	99.032028405
12984_0	C1N=C(C(C=1)=O)N	1	Transamination	96.032362758
12985_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
12985_0	C1(CC=CC1O)=O	-1	Transamination (inverse)	98.036779432
12985_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
12985_0	C1CC(C(C=1)O)N	1	Transamination (inverse)	99.068413913
12986_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
12986_0	C1(CC=CC1O)=O	-1	Transamination (inverse)	98.036779432
12986_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
12986_0	C1CC(C(C=1)O)N	1	Transamination (inverse)	99.068413913
12987_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
12987_0	C1(CC=CC1O)=O	-1	Transamination (inverse)	98.036779432
12987_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
12987_0	C1CC(C(C=1)O)N	1	Transamination (inverse)	99.068413913
12988_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
12988_0	C1(CC=CC1O)=O	-1	Transamination (inverse)	98.036779432
12988_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
12988_0	C1CC(C(C=1)O)N	1	Transamination (inverse)	99.068413913
12989_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
12989_0	C1(CC=CC1O)=O	-1	Transamination (inverse)	98.036779432
12989_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
12989_0	C1CC(C(C=1)O)N	1	Transamination (inverse)	99.068413913
12990_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
12990_0	C#CC(C(C)O)=O	-1	Transamination (inverse)	98.036779432
12990_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
12990_0	C#CC(C(C)O)N	1	Transamination (inverse)	99.068413913
12991_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
12991_0	C#CC(C(C)O)=O	-1	Transamination (inverse)	98.036779432
12991_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
12991_0	C#CC(C(C)O)N	1	Transamination (inverse)	99.068413913
12992_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
12992_0	C#CC(C(C)O)=O	-1	Transamination (inverse)	98.036779432
12992_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
12992_0	C#CC(C(C)O)N	1	Transamination (inverse)	99.068413913
12993_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
12993_0	C#CC(C(C)O)=O	-1	Transamination (inverse)	98.036779432
12993_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
12993_0	C#CC(C(C)O)N	1	Transamination (inverse)	99.068413913
12994_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
12994_0	C#CC(C(C)O)=O	-1	Transamination (inverse)	98.036779432
12994_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
12994_0	C#CC(C(C)O)N	1	Transamination (inverse)	99.068413913
12995_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
12995_0	C1(CC=CC1N)=O	-1	Transamination (inverse)	97.052763849
12995_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
12995_0	C1CC(C(C=1)N)N	1	Transamination (inverse)	98.08439833
12996_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
12996_0	C1(CC=CC1N)=O	-1	Transamination (inverse)	97.052763849
12996_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
12996_0	C1CC(C(C=1)N)N	1	Transamination (inverse)	98.08439833
12997_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
12997_0	C1(CC=CC1N)=O	-1	Transamination (inverse)	97.052763849
12997_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
12997_0	C1CC(C(C=1)N)N	1	Transamination (inverse)	98.08439833
12998_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
12998_0	C1(CC=CC1N)=O	-1	Transamination (inverse)	97.052763849
12998_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
12998_0	C1CC(C(C=1)N)N	1	Transamination (inverse)	98.08439833
12999_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
12999_0	C1(CC=CC1N)=O	-1	Transamination (inverse)	97.052763849
12999_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
12999_0	C1CC(C(C=1)N)N	1	Transamination (inverse)	98.08439833
13000_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
13000_0	C#CC(C(C)N)=O	-1	Transamination (inverse)	97.052763849
13000_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
13000_0	C#CC(C(C)N)N	1	Transamination (inverse)	98.08439833
13001_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
13001_0	C#CC(C(C)N)=O	-1	Transamination (inverse)	97.052763849
13001_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
13001_0	C#CC(C(C)N)N	1	Transamination (inverse)	98.08439833
13002_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
13002_0	C#CC(C(C)N)=O	-1	Transamination (inverse)	97.052763849
13002_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
13002_0	C#CC(C(C)N)N	1	Transamination (inverse)	98.08439833
13003_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
13003_0	C#CC(C(C)N)=O	-1	Transamination (inverse)	97.052763849
13003_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
13003_0	C#CC(C(C)N)N	1	Transamination (inverse)	98.08439833
13004_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
13004_0	C#CC(C(C)N)=O	-1	Transamination (inverse)	97.052763849
13004_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
13004_0	C#CC(C(C)N)N	1	Transamination (inverse)	98.08439833
13005_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
13005_0	C(N)(N)=CC=O	-1	Transamination (inverse)	86.048012822
13005_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
13005_0	C(N)(N)=CCN	1	Transamination (inverse)	87.079647303
13006_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
13006_0	C(N)(N)=CC=O	-1	Transamination (inverse)	86.048012822
13006_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
13006_0	C(N)(N)=CCN	1	Transamination (inverse)	87.079647303
13007_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
13007_0	C(N)(N)=CC=O	-1	Transamination (inverse)	86.048012822
13007_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
13007_0	C(N)(N)=CCN	1	Transamination (inverse)	87.079647303
13008_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
13008_0	C(N)(N)=CC=O	-1	Transamination (inverse)	86.048012822
13008_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
13008_0	C(N)(N)=CCN	1	Transamination (inverse)	87.079647303
13009_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
13009_0	C(N)(N)=CC=O	-1	Transamination (inverse)	86.048012822
13009_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
13009_0	C(N)(N)=CCN	1	Transamination (inverse)	87.079647303
